"divergence" "temperature" "Waves"
2.98922230263994 13.7322580645161 1.36774193548387
2.65098884785394 13.1677419354839 1.08709677419355
2.83858365399329 13.0433333333333 1.10333333333333
2.66460925821458 14.2838709677419 1.6
2.46088591022923 16.5266666666667 1.35
2.49702873099621 18.2870967741935 1.38064516129032
2.5379067707103 19.7 0.745161290322581
2.88325197684468 19.1428571428571 1.40357142857143
2.93142382197489 19.2032258064516 1.02413793103448
2.96034656726563 18.33 0.93
3.01271290067696 16.7322580645161 0.980645161290323
3.02618113002007 14.9766666666667 1.13
2.92481500906706 13.4612903225806 1.27741935483871
2.74932094059555 13.2774193548387 1.1258064516129
2.61814844031767 13.6666666666667 1.27931034482759
2.59486349666555 14.9322580645161 1.00645161290323
2.56505268297556 16.0466666666667 0.783333333333333
2.62457594149754 16.9161290322581 0.97741935483871
2.72125583878818 19.7935483870968 1.23225806451613
2.81457617584739 20.7607142857143 1.65714285714286
2.92742249991338 20.0677419354839 1.02903225806452
2.82688212152406 18.8866666666667 1.15666666666667
2.81695534322894 16.9516129032258 0.996
2.88972587407852 14.8166666666667 0.952941176470588
2.82610180481063 13.5935483870968 1.23548387096774
2.87736396117876 13.6064516129032 1.0258064516129
2.80355386781677 13.56 0.876666666666667
2.45604751623672 13.9870967741935 1.06774193548387
2.31595860235802 15.6633333333333 1.01
2.31745517601056 18.2 1.4
2.30630007265516 19.7258064516129 1.85483870967742
2.36201985083173 20.8678571428571 1.32142857142857
2.37665454694743 20.7741935483871 1.01612903225806
2.41274895930153 20.5066666666667 1.81333333333333
2.3003716563529 18.5032258064516 1.41935483870968
2.27343469079447 15.5433333333333 0.723333333333333
2.45503137521792 13.8806451612903 1.00967741935484
2.2682292816529 13.2161290322581 0.841379310344828
2.30826168367172 13.8266666666667 1.05333333333333
2.2723636612918 14.7064516129032 0.806451612903226
2.40206114820344 15.9533333333333 1.08
2.66596790328668 18.6612903225806 1.51724137931034
2.81214548780787 20.7064516129032 1.54838709677419
2.57083936440445 21.2862068965517 1.16896551724138
2.55345078519987 20.2290322580645 1.29677419354839
2.53381093956278 19.3666666666667 1.01333333333333
2.48222961226236 17.5258064516129 0.990322580645161
2.48595483581841 15.36 1.13333333333333
2.47032001799972 13.841935483871 1.17096774193548
2.44954556470614 13.7709677419355 0.912903225806452
2.50325615823114 14.51 1.43214285714286
2.57151537800295 15.4290322580645 1.04193548387097
2.56483677427453 15.8333333333333 0.92
2.51439569775603 17.3870967741935 1.25806451612903
2.95813275724545 19.0322580645161 1.35161290322581
2.91260102703361 19.6392857142857 1.3
2.92143087225976 20.2483870967742 1.4258064516129
2.93217319618146 18.7866666666667 0.67037037037037
2.98540831139231 17.2516129032258 1.35483870967742
2.99371195430073 15.5266666666667 1
3.04281828436467 14.0129032258065 0.916666666666667
3.03390233379448 13.458064516129 1.05172413793103
3.07190586744288 14.05 1.79666666666667
3.05821336979189 14.8838709677419 0.8
3.07009159887105 16.2933333333333 0.673333333333333
3.04748419149368 17.958064516129 1.22258064516129
2.9639707157797 19.8935483870968 1.07741935483871
2.93590935782793 20.6964285714286 1.325
2.98457799944919 20.341935483871 1.08709677419355
2.96482633072049 19.1933333333333 1.31
2.56854425327198 17.7 0.809677419354839
2.37358806302112 16.31 1.18333333333333
2.30727219499146 15.6354838709677 2.04193548387097
2.93233316903088 14.6967741935484 1.43870967741935
3.04592071280339 15.3333333333333 1.05
3.05103326902904 15.7645161290323 1.2
2.86494081583499 17.2733333333333 1.59
2.70072709831338 18.8290322580645 1.31612903225806
2.7642174852192 21.5548387096774 1.64516129032258
3.08597252798437 21.2821428571429 1.85714285714286
2.9972375975548 21.1096774193548 1.37096774193548
3.07325547286281 20.2233333333333 1.79642857142857
2.88416576720751 18.3516129032258 1.08709677419355
2.96369705267302 16.9633333333333 1.03333333333333
2.98187705679292 15.6612903225806 1.25185185185185
2.51176911130135 15.041935483871 1.17857142857143
2.53963668310944 15.3266666666667 1.22
2.70130134529126 16.541935483871 1.15483870967742
2.69272094837411 17.7366666666667 1.41
2.69901572549884 18.3838709677419 0.951724137931034
2.80715382057692 19.5032258064516 1.26206896551724
2.68795204835759 20.2827586206897 0.972413793103448
2.68425002902294 20.8903225806452 1.28148148148148
2.64034328625853 19.8433333333333 1.27666666666667
2.62689591448119 18.0290322580645 1.3
2.53920275269338 15.9266666666667 1.27
2.31744335132391 14.8612903225806 2.14193548387097
2.13223979107506 14.5258064516129 1.25483870967742
2.16293030237081 14.8666666666667 1.01666666666667
2.12681343274009 15.1709677419355 0.958064516129032
2.13149060175649 16.1733333333333 1.13
2.14152887945955 18.5612903225806 1.3
2.13483939963994 19.4516129032258 0.974193548387097
2.14980973362317 20.475 1.476
2.2448856273259 20.7806451612903 1.62857142857143
2.21783311592603 19.4933333333333 1.51153846153846
2.23214361295482 18.0774193548387 1.52903225806452
2.21062198636489 15.7566666666667 1.01
2.31594207182386 14.3193548387097 1.44333333333333
2.46328181678962 14.1225806451613 1.24838709677419
2.55822952624011 14.64 1.32857142857143
2.53974418818016 16.258064516129 1.23225806451613
2.50717195946339 16.94 1.2551724137931
2.4822597945912 19.0193548387097 1.57666666666667
2.44651632094416 19.5451612903226 1.20322580645161
2.43752888528625 20.65 1.17928571428571
2.42974971539798 20.458064516129 1.49333333333333
2.43467678265529 19.1533333333333 1.36333333333333
2.47379259707314 17.7967741935484 1.06129032258065
2.50837559219418 15.9266666666667 1.11
2.21861104127588 14.5967741935484 1.35483870967742
2.11564236511148 14.0258064516129 0.916129032258065
2.11186676173994 14.5233333333333 0.95
2.12846727289898 15.0161290322581 0.709677419354839
2.15176476271185 15.6 0.642857142857143
2.24236663668514 17.441935483871 0.942857142857143
2.30004819935812 19.5838709677419 1.33548387096774
2.86589896405 20.2178571428571 1.66785714285714
2.70151430537812 20.241935483871 1.62903225806452
2.64965779621676 19.6966666666667 1.49655172413793
2.59604686133693 18.2451612903226 1.35161290322581
2.49240124789895 16.66 1.18666666666667
2.47578529383695 14.6935483870968 1.18148148148148
2.47910062217015 14.0258064516129 1.80666666666667
2.48367650682832 14.6833333333333 1.01333333333333
2.52070979718401 15.2387096774194 1.2741935483871
2.81556581128591 16.34 0.868333333333333
2.87019506797123 18.0387096774194 1.05
2.95779245526865 20.2193548387097 1.07096774193548
2.71803122700944 18.9103448275862 1.28793103448276
2.58522499332965 18.4967741935484 1.07741935483871
2.57204020561411 17.8166666666667 1.36190476190476
2.83722289713942 17.0645161290323 1.30967741935484
2.99257074493688 15.61 1.01
2.99190607234633 13.9677419354839 1.14137931034483
3.00672891420998 13.2612903225806 0.92258064516129
3.00064241758058 13.6733333333333 0.996666666666667
3.11202183609921 14.8064516129032 0.835483870967742
3.07999687027911 16.4966666666667 1.13666666666667
2.97523243888001 15.6387096774194 0.832258064516129
2.86374299226426 18.4225806451613 1.49310344827586
2.8136885747977 20.7714285714286 1.66666666666667
2.81551260090092 20.8290322580645 1.3
2.55998348327681 19.65 0.992857142857143
2.51167256641096 18.1193548387097 1.24516129032258
2.53996184037867 16.0166666666667 1.15666666666667
2.49654161601212 15.1838709677419 1.15806451612903
2.47137577509981 14.4806451612903 1.43548387096774
2.46566943266619 14.8966666666667 1.17
2.50416144551244 15.541935483871 1.09032258064516
2.6344826072912 17.3733333333333 1.00333333333333
2.65991848248348 18.1903225806452 1.11290322580645
2.53839905895346 19.441935483871 1.23225806451613
2.57331367026405 20.8642857142857 1.50107142857143
2.67404552875947 19.8 1.32903225806452
2.78068364709556 19.0366666666667 1.48
2.95787707044131 17.6645161290323 1.1741935483871
2.67991189648995 15.2166666666667 1.32
2.16059189141551 13.7290322580645 1.14730769230769
2.0988386533574 13.5935483870968 1.10967741935484
2.11757045869789 14.6066666666667 1.06666666666667
2.13971100399659 15.2096774193548 0.871428571428571
2.12494516894255 15.6033333333333 1.24
2.13217047229018 16.6193548387097 0.741935483870968
2.15431467380784 18.7677419354839 1.03225806451613
2.21201717852661 20.2607142857143 1.38214285714286
2.37961533542746 20.0290322580645 1.63870967741935
2.63519291209538 19.0533333333333 1.19642857142857
2.7918934395671 17.9612903225806 1.0258064516129
2.50324118449515 16.0833333333333 1.30666666666667
2.48411146491152 14.5741935483871 1.5741935483871
2.38575790756197 14.1645161290323 1.2
2.39981220234647 14.5933333333333 1.52333333333333
2.53285484997392 14.9258064516129 0.8875
2.73076107816394 16.4633333333333 1.264
2.66395746630948 18.2193548387097 1.53225806451613
2.93950931494608 20.7129032258065 1.71612903225806
2.96483916530748 21.0724137931034 1.62413793103448
3.00751961937437 20.958064516129 1.55161290322581
3.09117071550745 19.9533333333333 1.64
2.90481711818365 18.84 0.94
